id,D1_eq_px,D2_feret_max_px,D3_feret_min_px
1,12.6156626101008,12.727920532226562,12.727920532226562
2,12.6156626101008,12.727920532226562,12.727920532226562
3,12.640868754332628,13.0,12.0
4,12.766152972845846,13.0,12.0
5,12.716187407449045,13.0,12.0
6,12.6156626101008,12.0,12.0
7,12.766152972845846,12.727920532226562,12.727920532226562
8,12.716187407449045,12.727920532226562,12.727920532226562
9,12.640868754332628,13.0,12.0
