id,D1_eq_px,D2_feret_max_px,D3_feret_min_px
1,200.64218879746196,235.42977905273438,185.47640991210938
2,369.5204891156385,459.92535400390625,426.9236145019531
3,513.108636704097,675.2828979492188,623.6838989257812
4,19.015783725757565,28.0,16.0
5,22.12601647271081,47.25202941894531,15.109660148620605
6,37.59382787980004,59.0,28.0
7,207.2319874063179,233.6011505126953,189.07485961914062
8,216.26645934194573,229.1812286376953,220.0494384765625
9,207.78727815236758,235.84033203125,205.5061492919922
