id,D1_eq_px,D2_feret_max_px,D3_feret_min_px
1,7.653039857325812,7.77817440032959,7.77817440032959
2,8.136857890256438,8.0,8.0
3,8.175883811466258,8.485280990600586,7.77817440032959
4,8.291859587312052,8.0,8.0
